ID,x_1,y_1,U,sigma_U,N_U,B,sigma_B,N_B,V,sigma_V,N_V,R,sigma_R,N_R,I,sigma_I,N_I,chi,sharp,vary,wt,ra_1,dec_1,cc,sigma_cc,source_id,ra_2,dec_2,x_2,y_2,plx,pmra,pmdec,plxe,pmrae,pmdece,pmcorr,g_mag,bp_rp,qflag,memberprob,x,y,mu_x,mu_y,r,theta,mu_r,mu_t,Del_CUBI,Del_CUBI_sigma,p_p1,p_p2
70643,397.449,-1031.83,16.48,0.0024,26,16.332,0.0049,25,15.532,0.0025,40,15.054,0.0038,15,14.59,0.0034,23,1.272,0.025,0.876,57.0,229.65504166666668,1.8492222222222223,-1.5940000000000012,0.0080833161511844,4421459447283661824,229.655056,1.8492,0.0166,-0.2318,0.1628,4.2983,-9.999,0.0409,0.0369,0.0343,-0.1137,15.3042,1.0759,3,0.99973,0.0170471173140551,-0.2317992755345021,0.2138460826786982,-0.1418600399646547,0.2324252747595218,-85.7938924369482,0.1571623989149697,0.202865468680823,0.3067831753554238,0.0080833161511844,0.82188,0.17812
95447,701.696,-1070.0,18.135,0.0113,22,18.209,0.0133,19,17.493,0.0035,34,17.06,0.0035,11,16.683,0.0092,19,1.213,0.073,1.794,45.0,229.7395833333333,1.8386111111111112,-1.599999999999998,0.0237930662168624,4421459924023155072,229.739613,1.838588,0.1012,-0.2424,0.1005,3.9487,-10.023,0.1021,0.1212,0.1172,-0.334,17.2944,0.9843,3,0.99996,0.1015606342476851,-0.2424080065746852,-0.1330536302031471,-0.1613208411889078,0.2628235226921379,-67.2679889475316,0.0973750454183814,-0.1850561613183975,-0.034914506299473,0.0237930662168624,0.9908,0.0092
46768,248.951,-709.474,17.473,0.0024,35,17.381,0.0028,71,16.671,0.0026,91,16.253,0.003,21,15.783,0.0046,65,1.07,-0.009,1.558,134.0,229.61379166666663,1.93875,-1.506000000000002,0.0065268675488322,4421473912733535744,229.613779,1.938751,-0.0246,-0.1423,0.0399,4.2705,-9.6196,0.0642,0.062,0.0605,-0.2101,16.4781,0.9885,3,0.99981,-0.0242071342928662,-0.1422486680699033,0.1847227193498124,0.2506568982298615,0.1442936898077472,-99.65777732351356,-0.2780940569434449,0.140053772412387,0.791938656619896,0.0065268675488322,0.062,0.938
48966,263.825,-665.507,17.294,0.0016,35,17.228,0.0028,76,16.502,0.0022,110,16.08,0.0026,21,15.604,0.0036,65,1.095,0.02,1.272,146.0,229.61791666666664,1.950972222222222,-1.5580000000000034,0.0055856960175075,4421474221971183104,229.617911,1.950964,-0.0205,-0.1301,0.1908,3.7864,-9.8298,0.0577,0.0599,0.0608,-0.3186,16.3056,1.0027,3,0.99999,-0.020077354585582,-0.1300357605562078,-0.2992478198701818,0.0339611891457651,0.1315765905873328,-98.77708721201522,0.0120989267272174,-0.3009256320709497,0.4036449741190038,0.0055856960175075,0.62384,0.37616
55156,303.526,-660.356,17.46,0.0017,37,17.392,0.0024,84,16.666,0.002,111,16.248,0.0039,19,15.769,0.0039,62,1.063,-0.012,0.979,149.0,229.6289583333333,1.952388888888889,-1.554999999999998,0.0054424259296751,4421474045875793920,229.628946,1.952394,-0.0095,-0.1286,0.1437,4.2475,-10.06,0.0698,0.0664,0.0644,-0.2267,16.4679,0.9956,3,0.99999,-0.0090487439287139,-0.128605866047603,0.1622068051989455,-0.2036049011251425,0.1289238090832778,-94.02471393083326,0.1917180152583736,0.1760971494386486,0.3982980393039906,0.0054424259296751,0.63408,0.36592
56177,309.536,-657.316,16.342,0.0025,37,16.077,0.0014,99,15.252,0.0017,129,14.792,0.0033,20,14.282,0.0032,62,1.232,0.03,1.199,166.0,229.630625,1.95325,-1.5300000000000047,0.0045177427992306,4421474045875793792,229.630616,1.953238,-0.0078,-0.1278,0.1245,3.9438,-9.875,0.0303,0.0305,0.03,-0.2405,15.0284,1.0908,3,1.0,-0.0073797097088588,-0.1277618768537161,-0.1414383112201595,-0.0119299935863576,0.1279748306995213,-93.30581338510656,0.0200662273661555,-0.1405150068393799,0.7668199098222507,0.0045177427992306,0.07648,0.92352
59927,332.284,-697.96,17.044,0.0024,35,16.943,0.0027,69,16.194,0.0026,89,15.757,0.003,20,15.272,0.0039,64,1.101,-0.006,1.731,131.0,229.63695833333333,1.9419444444444445,-1.570000000000002,0.0059623820743055,4421474050172485504,229.636939,1.941948,-0.0015,-0.1391,0.0831,3.9982,-9.8527,0.0512,0.0477,0.0471,-0.2362,15.9828,1.026,3,1.0,-0.0010603906402151,-0.1390518631427186,-0.0868341888760736,0.0112193538301854,0.1390559062815068,-90.4369213706193,-0.010556861132083,-0.0869172188991942,0.3703315954185772,0.0059623820743055,0.69708,0.30292
79830,466.017,-881.336,17.563,0.0036,33,17.493,0.0023,35,16.785,0.001,50,16.349,0.0041,19,15.92,0.0023,29,1.105,0.057,0.281,75.5,229.674125,1.8910277777777775,-1.5029999999999983,0.0053693575034635,4421472847581629440,229.67411,1.891004,0.0357,-0.19,0.0879,3.9215,-9.9899,0.0703,0.0693,0.0648,-0.1931,16.5851,0.9771,3,0.99999,0.0360903324410469,-0.1899952388225508,-0.1623398567942351,-0.1298980972733272,0.1933926132791618,-79.24458344795026,0.0973207833265926,-0.1837291754509935,0.8090908712293209,0.0053693575034635,0.06204,0.93796
82591,491.802,-774.912,16.591,0.0017,33,16.44,0.0023,40,15.643,0.0018,61,15.172,0.004,19,14.692,0.005,39,1.197,0.035,0.545,88.5,229.68129166666665,1.920583333333333,-1.5970000000000013,0.0062024188829842,4421473328617970176,229.681274,1.920568,0.0428,-0.1605,0.1264,3.9399,-9.8032,0.0409,0.0405,0.0413,-0.2985,15.4166,1.0637,3,1.0,0.0432496866978851,-0.1604311972815813,-0.1437107363932794,0.0648122544872411,0.1661586725412396,-74.91264179895308,-0.0999848617947703,-0.1218869619700903,0.269201535657471,0.0062024188829842,0.87204,0.12796
37539,166.683,-633.237,16.084,0.0018,38,15.84,0.0011,196,14.987,0.0011,228,14.506,0.0028,25,13.997,0.0021,65,1.162,0.007,1.216,268.5,229.59091666666663,1.9599444444444445,-1.5990000000000002,0.0031733263305244,4421477245628169088,229.590912,1.959929,-0.0475,-0.1211,0.1434,3.9324,-9.93,0.0272,0.0282,0.0268,-0.1534,14.7476,1.1235,3,1.0,-0.0470604477655509,-0.1210702076891662,-0.1541233252770337,-0.0713634976150911,0.1298948841709788,-111.24129240992777,0.1223535959693177,-0.1177979021022294,0.2340899351584386,0.0031733263305244,0.91032,0.08968
38322,175.606,-567.361,16.154,0.0032,37,15.865,0.0007,224,15.007,0.0006,252,14.517,0.0023,31,14.015,0.0016,74,1.077,-0.011,0.588,301.5,229.59341666666663,1.9782222222222223,-1.561,0.0037121422386541,4421477279987915776,229.593392,1.978226,-0.045,-0.1028,0.1156,4.0602,-9.9667,0.025,0.0254,0.0243,-0.2389,14.7592,1.1144,3,1.0,-0.0445814099149574,-0.1027733147023373,-0.0262465090752906,-0.1086825306237114,0.112026141256901,-113.45042388136768,0.1101508109081561,0.0191721297118736,0.5325627288488856,0.0037121422386541,0.31684,0.68316
41530,207.819,-550.23,18.1,0.0055,33,18.097,0.0015,224,17.423,0.0013,249,17.024,0.003,26,16.59,0.0027,74,1.014,0.035,0.345,296.5,229.6023333333333,1.983,-1.5040000000000011,0.0064838260309789,4421477275691273088,229.602343,1.982986,-0.036,-0.098,0.1231,3.9881,-10.306,0.0969,0.1008,0.1069,-0.4816,17.2387,0.9616,3,0.99992,-0.035635644375963,-0.0980135495427754,-0.0980638615115407,-0.459034612374741,0.1042907236721665,-109.9801912541686,0.4649136462914343,0.0646884671683176,0.7315335068112575,0.0064838260309789,0.09112,0.90888
41919,211.293,-525.181,17.113,0.0038,36,17.006,0.0008,223,16.256,0.0005,246,15.814,0.0021,26,15.352,0.0014,72,0.977,-0.014,0.247,296.5,229.60333333333327,1.9899444444444443,-1.5470000000000006,0.0042047592083257,4421477726664516864,229.603311,1.989943,-0.0351,-0.0911,0.149,4.1343,-9.9399,0.0486,0.0516,0.0486,-0.3007,16.04,1.0088,3,1.0,-0.0346680782454018,-0.0910565805836809,0.0481746713582139,-0.0799032546831588,0.0974329334302405,-110.84338891967673,0.0575328451634458,0.0734527112966746,0.5409847017168865,0.0042047592083257,0.2986,0.7014
43412,223.982,-485.041,18.003,0.004,38,17.976,0.001,225,17.287,0.0008,252,16.871,0.0032,27,16.432,0.0015,77,0.98,-0.032,0.103,302.0,229.6068333333333,2.0011111111111117,-1.5169999999999997,0.0045,4421477726664524416,229.606837,2.001094,-0.0316,-0.0799,0.003,3.9993,-10.013,0.0894,0.0853,0.0822,-0.324,17.0837,0.9752,3,1.0,-0.0311439940351755,-0.0799056665480863,-0.0867132885645875,-0.1548712008236098,0.0857605032107263,-111.29382306161703,0.1757882021248853,-0.024551807508466,0.640731454889109,0.0045,0.15756,0.84244
44814,235.157,-512.492,17.292,0.0048,36,17.179,0.0008,226,16.46,0.0007,252,16.037,0.0015,30,15.578,0.0017,75,1.115,0.138,0.259,303.0,229.6099583333333,1.9934722222222223,-1.487999999999996,0.0052163205422979,4421477726664516224,229.609946,1.993472,-0.0284,-0.0876,0.1052,3.7721,-9.755,0.0559,0.0542,0.0526,-0.3269,16.2665,0.9916,3,1.0,-0.0280370205094254,-0.0875277167098145,-0.3138070740269284,0.1122443777966515,0.0919085181660518,-107.76138613325622,-0.0111663070196034,-0.3330900683656653,0.951834366996863,0.0052163205422979,0.04152,0.95848
46528,247.145,-503.529,15.812,0.0026,37,15.481,0.0005,226,14.573,0.0003,253,14.051,0.0026,30,13.527,0.0012,74,1.126,-0.004,0.38,303.0,229.61329166666667,1.9959722222222225,-1.623000000000001,0.0029495762407505,4421477726664516736,229.613276,1.995957,-0.0251,-0.0851,0.1276,4.1216,-10.009,0.0217,0.0221,0.0215,-0.3134,14.2999,1.1717,3,1.0,-0.0247089988650908,-0.0850427751872303,0.0357966112001173,-0.1505025464626125,0.0885596309638926,-106.20111129393776,0.1345382277311618,0.0763667410860333,-0.0300916806250751,0.0029495762407505,0.9904,0.0096
49224,265.537,-576.94,17.968,0.0037,38,17.918,0.0011,223,17.223,0.0007,250,16.808,0.0024,27,16.365,0.0024,72,0.955,-0.036,0.24,297.5,229.618375,1.9755833333333332,-1.503,0.0046765371804359,4421474703007529472,229.618388,1.975565,-0.02,-0.1055,0.076,3.923,-9.7317,0.0826,0.0825,0.0798,-0.2287,17.0265,0.9786,3,1.0,-0.0196003426320904,-0.1054348186832972,-0.1626327190656281,0.1362825773318521,0.1072411974106738,-100.53107502555086,-0.1042628400630722,-0.1848015215761872,0.7621009734370172,0.0046765371804359,0.07456,0.92544
62059,344.968,-597.121,17.954,0.0058,38,17.895,0.0022,222,17.207,0.0018,249,16.797,0.0085,27,16.351,0.0035,71,1.496,0.648,0.593,296.0,229.6404583333333,1.9699722222222225,-1.4849999999999994,0.0074545288248151,4421474629991384192,229.64046,1.969948,0.002,-0.1111,0.1094,4.0342,-9.7445,0.0859,0.0911,0.0983,-0.3597,17.0829,0.9722,3,1.0,0.0024585461258377,-0.1110519285518202,-0.0507206902621228,0.1243676994610475,0.1110791397343869,-88.73175268752946,-0.1254598483979083,-0.0479555995674488,0.9122655103633368,0.0074545288248151,0.04104,0.95896
49337,266.319,-520.751,16.004,0.0029,36,15.755,0.0005,224,14.891,0.0004,251,14.394,0.0031,29,13.886,0.0009,73,1.125,0.015,0.272,301.0,229.618625,1.9911666666666668,-1.620000000000001,0.0031176914536239,4421477653647917568,229.618604,1.991172,-0.0198,-0.0899,0.1433,3.8175,-9.7718,0.0264,0.0274,0.0271,-0.2372,14.635,1.1312,3,1.0,-0.019384288177349,-0.0898278440591955,-0.2681271056359124,0.095335682618221,0.0918955504715308,-102.17734275597329,-0.036632304071614,-0.2822040245201664,0.0398822656515705,0.0031176914536239,0.98456,0.01544
55560,305.908,-555.503,17.05,0.0018,33,16.967,0.0008,222,16.218,0.0006,251,15.777,0.0018,28,15.309,0.0015,70,1.004,-0.006,0.234,295.0,229.629625,1.981527777777778,-1.5749999999999975,0.0026019223662515,4421474703007528832,229.629609,1.981519,-0.0088,-0.0995,0.1306,4.1058,-9.8219,0.0465,0.0485,0.0475,-0.2384,16.0024,1.0189,3,1.0,-0.0083859824206587,-0.0994809277186656,0.0205287412756614,0.0438574645136929,0.0998337602263181,-94.81849265488128,-0.0454268667271037,0.0167721850481933,0.3255608580812949,0.0026019223662515,0.7918,0.2082
49225,265.539,-481.25,18.168,0.0047,37,18.137,0.0012,226,17.463,0.0008,253,17.054,0.0021,27,16.621,0.0016,78,0.977,-0.014,0.146,303.5,229.618375,2.0021388888888887,-1.485000000000003,0.0052469038489379,4421477761024257280,229.618389,2.002146,-0.02,-0.0789,-0.0298,4.2405,-10.016,0.0942,0.0955,0.0938,-0.3235,17.2644,0.9553,3,0.99999,-0.019599027477673,-0.0788538533104279,0.1548623588888226,-0.1572180822836571,0.0812530126209057,-103.95795804080352,0.1152215735643282,0.1882122859510541,0.8780606505200058,0.0052469038489379,0.04632,0.95368
64294,358.375,-488.759,18.042,0.0042,38,17.998,0.0011,229,17.316,0.0009,252,16.898,0.0021,27,16.46,0.0018,80,0.999,0.005,0.267,305.5,229.64420833333327,2.0000555555555555,-1.4939999999999998,0.0048270073544588,4421474836150440192,229.644194,2.00006,0.0058,-0.081,0.0312,4.1998,-10.012,0.0902,0.0922,0.0969,-0.3477,17.1155,0.9723,3,1.0,0.006190226544119,-0.0809399609288064,0.1150012373040044,-0.1512408506660962,0.0811763277059527,-85.62657600369266,0.159570069521255,0.1031332749632154,0.8244139129983872,0.0048270073544588,0.05616,0.94384
38396,176.297,-469.979,18.113,0.0048,31,18.108,0.0011,222,17.448,0.0011,248,17.036,0.0054,28,16.606,0.0029,76,1.017,0.008,0.218,296.0,229.59358333333333,2.0052777777777777,-1.497,0.0058197938107805,4421477932822967424,229.593582,2.005277,-0.0448,-0.0758,0.2549,3.9494,-9.7441,0.0979,0.101,0.0906,-0.2403,17.2514,0.8956,3,1.0,-0.0443907943479434,-0.075722353138557,-0.1370378974642147,0.1226957688819632,0.0877748106673079,-120.38015582238512,-0.0365434136660913,-0.1802726156702057,0.7845224569812341,0.0058197938107805,0.06872,0.93128
36378,151.391,-424.56,17.494,0.0058,37,17.421,0.0008,228,16.712,0.0006,256,16.275,0.003,35,15.829,0.0017,78,0.99,0.014,0.118,310.5,229.58666666666664,2.017888888888889,-1.5189999999999984,0.0061489836558572,4421477997245150080,229.586663,2.017894,-0.0517,-0.0631,0.0488,3.944,-9.8518,0.0711,0.0781,0.0671,-0.2589,16.4999,0.983,3,1.0,-0.0513051579755719,-0.0631051526131791,-0.1426673992550754,0.0111643093158485,0.0813294505159787,-129.1114764465786,0.0813364405093162,-0.1177412929179117,0.6832354829981752,0.0061489836558572,0.1238,0.8762
37431,165.139,-419.204,17.743,0.0049,36,17.687,0.0016,226,16.999,0.0015,253,16.594,0.0052,34,16.15,0.0026,77,1.167,0.264,0.778,306.0,229.5905,2.019388888888889,-1.4810000000000052,0.0059908263203,4421478031604891392,229.590484,2.019376,-0.0479,-0.0617,0.017,4.1177,-9.8195,0.0808,0.0888,0.0734,-0.1975,16.8357,0.9756,3,1.0,-0.0474864855877502,-0.0616232731104074,0.0311574879965827,0.0447625030034972,0.0777971342808684,-127.61760817099449,-0.0544746486045355,-0.0026426109830383,0.976017427653172,0.0059908263203,0.04012,0.95988
36685,155.727,-408.845,17.151,0.0021,38,17.103,0.0008,229,16.36,0.0005,259,15.913,0.0021,37,15.456,0.0013,80,0.992,0.018,0.168,314.0,229.587875,2.0222777777777776,-1.5990000000000038,0.0027166155414412,4421478035902306432,229.587868,2.02226,-0.0505,-0.0588,0.0724,3.9801,-9.6363,0.0523,0.0598,0.0584,-0.3746,16.1342,1.0182,3,1.0,-0.050100771035942,-0.058739193806033,-0.1065222381984666,0.2344025535229819,0.0772034982845894,-130.46205469155638,-0.1092148793920788,-0.2331601476416563,0.1109562657563557,0.0027166155414412,0.97116,0.02884
40324,196.741,-422.181,14.969,0.0022,36,14.473,0.0005,227,13.536,0.0005,254,12.991,0.0029,35,12.463,0.001,75,1.3,0.014,0.576,307.0,229.59929166666663,2.0185555555555554,-1.514000000000003,0.0025179356624028,4421477962885464192,229.599268,2.018555,-0.0391,-0.0625,0.1414,3.9804,-9.8165,0.0155,0.0156,0.0149,-0.278,13.2446,1.1977,3,1.0,-0.038707962782949,-0.0624445125524869,-0.1058569463225769,0.0485647673315202,0.0734685206787496,-121.79385225284852,0.0144946911342566,-0.115560086706562,0.9538733113806706,0.0025179356624028,0.04008,0.95992
41232,205.151,-481.778,15.772,0.0026,37,15.31,0.0005,225,14.394,0.0004,255,13.874,0.0024,30,13.345,0.0013,77,1.196,0.069,0.508,305.0,229.601625,2.002,-1.503,0.0029916550603303,4421477722367392512,229.601604,2.002001,-0.0368,-0.079,0.1415,3.8405,-9.878,0.0204,0.021,0.0208,-0.3194,14.1232,1.1779,3,1.0,-0.0363737817111735,-0.0789985554584732,-0.2456806317396336,-0.0153780971972427,0.0869702464093185,-114.72304666571986,0.1167201606635343,-0.2167299305127744,0.972188077801082,0.0029916550603303,0.0396,0.9604
47394,253.315,-450.507,17.903,0.0091,32,17.902,0.0009,229,17.216,0.0009,258,16.795,0.0018,32,16.36,0.0016,74,0.974,0.013,0.217,305.5,229.615,2.0106944444444443,-1.541000000000004,0.0093268429814165,4421477756727028992,229.614993,2.010687,-0.0234,-0.0703,0.1421,3.7731,-9.6891,0.0804,0.085,0.0884,-0.4355,17.0068,0.9315,3,1.0,-0.0229928339736747,-0.0703128147205909,-0.3126440634126238,0.1813444339423766,0.0739767688404483,-108.1081448849942,-0.0751893415822995,-0.3535232340617205,0.4502519409822698,0.0093268429814165,0.50824,0.49176
41499,207.581,-437.737,17.169,0.0065,37,17.148,0.001,228,16.42,0.0007,255,15.982,0.0046,32,15.516,0.0032,73,1.146,0.15,0.441,305.5,229.60229166666664,2.01425,-1.6109999999999989,0.0073817342135842,4421477967180804992,229.602284,2.014232,-0.0361,-0.0668,0.17,3.9819,-9.8118,0.0516,0.0559,0.0524,-0.2683,16.2164,1.002,3,1.0,-0.0356939297476524,-0.0667675809097132,-0.104258443001292,0.0534967413993658,0.0757097515605846,-118.12894728880578,0.0019752479332851,-0.1171657913941024,0.008566639766597,0.0073817342135842,0.9888,0.0112
41867,210.865,-435.226,17.684,0.005,37,17.665,0.0009,229,16.956,0.0007,255,16.523,0.0014,32,16.084,0.0015,74,1.041,0.089,0.158,306.5,229.60320833333333,2.0149444444444446,-1.5619999999999976,0.0053730810528038,4421477962889658624,229.603194,2.014936,-0.0352,-0.0661,0.2007,4.1524,-9.9892,0.0681,0.0738,0.0685,-0.2728,16.7618,0.9694,3,1.0,-0.0347844771499211,-0.0660636017063812,0.0662671985772085,-0.1301318220428841,0.0746616321882448,-117.76815685064136,0.084272293836341,0.1192636290200556,0.2896244430299475,0.0053730810528038,0.84672,0.15328
35654,142.556,-371.07,17.372,0.0044,40,17.369,0.0008,239,16.638,0.0006,270,16.191,0.0024,38,15.751,0.0012,89,1.026,0.026,0.096,330.5,229.5842083333333,2.03275,-1.6150000000000002,0.0046989360497882,4421478787519139712,229.584207,2.032751,-0.0542,-0.0483,0.1078,4.0099,-10.093,0.063,0.0613,0.064,-0.3907,16.4173,0.9876,3,1.0,-0.0537591409607733,-0.0482480779093423,-0.0768576936653391,-0.238222981837593,0.0722351871236329,-138.09246714651272,0.2163156931874099,0.1259556073860929,-0.0751730990999279,0.0046989360497882,0.99312,0.00688
39736,191.139,-405.016,17.636,0.0055,38,17.671,0.0009,234,16.972,0.0006,257,16.545,0.0025,32,16.105,0.0014,81,1.019,0.084,0.22,313.5,229.5977083333333,2.023333333333333,-1.600999999999999,0.0058163562476863,4421478031604943872,229.597709,2.023326,-0.0407,-0.0577,0.0306,4.0281,-9.8784,0.0841,0.1069,0.0778,0.0103,16.7716,0.9789,3,1.0,-0.0402658766962736,-0.0576734761615846,-0.0582096976542251,-0.0154881551205072,0.0703389698437529,-124.92158024411737,0.046021718267877,-0.0388619775320987,-0.0440048886734067,0.0058163562476863,0.9918,0.0082
40361,197.072,-395.153,17.184,0.005,37,17.052,0.0016,233,16.344,0.0013,260,15.917,0.0038,35,15.466,0.0024,80,1.318,0.291,0.843,315.0,229.599375,2.0260555555555557,-1.4539999999999988,0.0059899916527487,4421478031604943744,229.599356,2.026058,-0.039,-0.055,0.1002,3.8775,-9.699,0.0545,0.0592,0.0504,-0.2297,16.1596,0.9923,3,1.0,-0.0386198388311746,-0.0549415186531594,-0.2087521250149458,0.1704985513387312,0.0671569983193217,-125.1043924569327,-0.0194391641622185,-0.2688295456298207,1.2514228490885568,0.0059899916527487,0.07272,0.92728
37617,167.528,-332.868,16.676,0.0038,44,16.455,0.0006,239,15.646,0.0004,272,15.179,0.0023,39,14.711,0.0009,99,1.219,0.159,0.249,339.0,229.59116666666665,2.043361111111111,-1.522999999999998,0.0039962482405376,4421478894893897856,229.591148,2.043363,-0.0472,-0.0377,0.2763,3.8704,-9.7301,0.036,0.0369,0.0368,-0.3481,15.4209,1.0574,3,0.99994,-0.0468222029030657,-0.0376363021387574,-0.216121588927841,0.1383253515262829,0.0600733711670628,-141.2072215900876,0.0817872223510766,-0.2432145027247758,0.8434340296652961,0.0039962482405376,0.05116,0.94884
40183,195.375,-364.683,16.128,0.0038,44,15.833,0.0006,251,14.977,0.0004,280,14.483,0.001,35,13.986,0.0007,96,1.276,0.135,0.339,345.5,229.598875,2.034527777777777,-1.5519999999999996,0.0039560080889704,4421478134688349056,229.598888,2.034526,-0.0395,-0.0465,0.1594,4.0168,-9.8085,0.0257,0.0273,0.0257,-0.2696,14.7242,1.116,3,1.0,-0.0390873413618945,-0.0464735104555747,-0.0694709583956599,0.0573155366741135,0.0607256735558008,-130.06608775504236,0.0008527014955257,-0.0900586348153951,0.6003594196259405,0.0039560080889704,0.20648,0.79352
40516,198.449,-361.348,15.813,0.0036,44,15.404,0.0006,252,14.492,0.0004,280,13.967,0.0024,35,13.451,0.001,95,1.23,0.057,0.491,345.5,229.59975,2.0354444444444444,-1.5439999999999987,0.0038314488121336,4421478138981417600,229.599744,2.035452,-0.0386,-0.0456,0.1454,4.036,-9.8885,0.0222,0.0247,0.0238,-0.309,14.2131,1.1665,3,1.0,-0.0382318592109693,-0.0455475317275274,-0.0502451290203387,-0.0254069378119282,0.0594663998002022,-130.0095523661213,0.0517634834994707,-0.0221501073417196,0.6330692608707735,0.0038314488121336,0.16592,0.83408
38881,181.756,-341.141,17.029,0.0047,46,16.893,0.0008,245,16.151,0.0006,272,15.713,0.0041,35,15.255,0.0018,100,1.204,0.207,0.357,341.5,229.595125,2.0410833333333334,-1.502000000000001,0.0051584881506115,4421478890602592128,229.595107,2.041066,-0.0433,-0.04,0.1167,3.8142,-9.8525,0.0439,0.0465,0.0452,-0.3068,15.9481,0.9944,3,1.0,-0.0428657828137718,-0.0399334141291711,-0.2721958719513163,0.0118762980592958,0.0585845790310842,-137.02830661804143,0.1910678234148933,-0.1942285406896365,0.92854112164716,0.0051584881506115,0.04336,0.95664
43617,225.771,-382.996,14.998,0.0025,37,14.374,0.0006,247,13.356,0.0005,278,12.774,0.0033,34,12.225,0.0007,90,1.313,0.006,0.826,335.5,229.6073333333333,2.0294444444444446,-1.525000000000002,0.0027313000567495,4421478134688352256,229.607337,2.029438,-0.0311,-0.0516,0.1413,4.1968,-9.8125,0.0165,0.0217,0.0179,-0.197,13.0415,1.2713,3,1.0,-0.0306437656027413,-0.0515616952859135,0.1108041150579868,0.0535051233078695,0.0599804033920509,-120.7235496686457,-0.1026046816268552,0.0679163414961788,0.9168992368253188,0.0027313000567495,0.0444,0.9556
